idPartido,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp
27797,2,34,Vecindario,Lorca Deportiva,1,1,22/04/2007,1177192800
27798,2,35,Ciudad de Murcia,Castellon,1,1,28/04/2007,1177711200
27799,2,35,Poli Ejido,Cadiz,0,1,28/04/2007,1177711200
27800,2,35,Sporting de Gijon,Alaves,1,1,28/04/2007,1177711200
27801,2,35,Las Palmas,Hercules,3,1,28/04/2007,1177711200
27802,2,35,Xerez,Almeria,3,0,28/04/2007,1177711200
27803,2,35,Numancia,Albacete,1,1,29/04/2007,1177797600
27804,2,35,Elche,Castilla,2,1,29/04/2007,1177797600
27805,2,35,Lorca Deportiva,Tenerife,2,3,29/04/2007,1177797600
27806,2,35,Valladolid,Murcia,1,1,29/04/2007,1177797600
27807,2,35,Ponferradina,Vecindario,3,3,29/04/2007,1177797600
27808,2,35,Salamanca,Malaga,0,0,29/04/2007,1177797600
27809,2,36,Albacete,Sporting de Gijon,2,1,05/05/2007,1178316000
27810,2,36,Alaves,Las Palmas,1,2,05/05/2007,1178316000
27811,2,36,Numancia,Salamanca,0,0,05/05/2007,1178316000
27812,2,36,Hercules,Ciudad de Murcia,1,1,05/05/2007,1178316000
27813,2,36,Castilla,Malaga,2,1,05/05/2007,1178316000
27814,2,36,Murcia,Lorca Deportiva,1,0,05/05/2007,1178316000
27815,2,36,Vecindario,Elche,1,4,05/05/2007,1178316000
27816,2,36,Castellon,Poli Ejido,0,0,06/05/2007,1178402400
27817,2,36,Tenerife,Ponferradina,0,1,06/05/2007,1178402400
27818,2,36,Cadiz,Xerez,1,2,06/05/2007,1178402400
27819,2,36,Almeria,Valladolid,3,2,06/05/2007,1178402400
27820,2,37,Ciudad de Murcia,Alaves,5,1,12/05/2007,1178920800
27821,2,37,Elche,Tenerife,0,1,12/05/2007,1178920800
27822,2,37,Malaga,Vecindario,3,2,12/05/2007,1178920800
27823,2,37,Sporting de Gijon,Numancia,1,0,12/05/2007,1178920800
27824,2,37,Ponferradina,Murcia,1,1,12/05/2007,1178920800
27825,2,37,Las Palmas,Albacete,0,1,12/05/2007,1178920800
27826,2,37,Salamanca,Castilla,3,2,12/05/2007,1178920800
27827,2,37,Lorca Deportiva,Almeria,3,1,13/05/2007,1179007200
27828,2,37,Poli Ejido,Hercules,2,0,13/05/2007,1179007200
27829,2,37,Valladolid,Cadiz,2,2,13/05/2007,1179007200
27830,2,37,Xerez,Castellon,1,0,13/05/2007,1179007200
27831,2,38,Alaves,Poli Ejido,2,1,19/05/2007,1179525600
27832,2,38,Numancia,Las Palmas,3,0,19/05/2007,1179525600
27833,2,38,Hercules,Xerez,2,0,19/05/2007,1179525600
27834,2,38,Sporting de Gijon,Salamanca,2,1,19/05/2007,1179525600
27835,2,38,Almeria,Ponferradina,3,1,19/05/2007,1179525600
27836,2,38,Vecindario,Castilla,2,1,19/05/2007,1179525600
27837,2,38,Albacete,Ciudad de Murcia,2,2,20/05/2007,1179612000
27838,2,38,Castellon,Valladolid,2,1,20/05/2007,1179612000
27839,2,38,Tenerife,Malaga,1,2,20/05/2007,1179612000
27840,2,38,Cadiz,Lorca Deportiva,0,0,20/05/2007,1179612000
27841,2,38,Murcia,Elche,0,2,20/05/2007,1179612000
27842,2,39,Ciudad de Murcia,Numancia,1,0,26/05/2007,1180130400
27843,2,39,Lorca Deportiva,Castellon,0,4,26/05/2007,1180130400
27844,2,39,Poli Ejido,Albacete,1,0,26/05/2007,1180130400
27845,2,39,Valladolid,Hercules,0,1,26/05/2007,1180130400
27846,2,39,Ponferradina,Cadiz,1,3,26/05/2007,1180130400
27847,2,39,Las Palmas,Sporting de Gijon,3,1,26/05/2007,1180130400
27848,2,39,Xerez,Alaves,0,2,26/05/2007,1180130400
27849,2,39,Elche,Almeria,1,2,27/05/2007,1180216800
27850,2,39,Malaga,Murcia,1,2,27/05/2007,1180216800
27851,2,39,Castilla,Tenerife,2,3,27/05/2007,1180216800
27852,2,39,Salamanca,Vecindario,2,3,27/05/2007,1180216800
27853,2,40,Tenerife,Vecindario,0,2,02/06/2007,1180735200
27854,2,40,Cadiz,Elche,3,1,02/06/2007,1180735200
27855,2,40,Sporting de Gijon,Ciudad de Murcia,4,3,02/06/2007,1180735200
27856,2,40,Las Palmas,Salamanca,2,2,02/06/2007,1180735200
27857,2,40,Albacete,Xerez,0,0,03/06/2007,1180821600
27858,2,40,Alaves,Valladolid,1,2,03/06/2007,1180821600
27859,2,40,Castellon,Ponferradina,4,0,03/06/2007,1180821600
27860,2,40,Numancia,Poli Ejido,3,1,03/06/2007,1180821600
27861,2,40,Hercules,Lorca Deportiva,1,1,03/06/2007,1180821600
27862,2,40,Murcia,Castilla,2,2,03/06/2007,1180821600
27863,2,40,Almeria,Malaga,2,2,03/06/2007,1180821600
27864,2,41,Ciudad de Murcia,Las Palmas,4,2,09/06/2007,1181340000
27865,2,41,Elche,Castellon,1,0,09/06/2007,1181340000
27866,2,41,Lorca Deportiva,Alaves,1,2,09/06/2007,1181340000
27867,2,41,Malaga,Cadiz,1,1,09/06/2007,1181340000
27868,2,41,Poli Ejido,Sporting de Gijon,4,1,09/06/2007,1181340000
27869,2,41,Castilla,Almeria,3,1,09/06/2007,1181340000
27870,2,41,Vecindario,Murcia,1,1,09/06/2007,1181340000
27871,2,41,Tenerife,Salamanca,1,0,10/06/2007,1181426400
27872,2,41,Valladolid,Albacete,4,2,10/06/2007,1181426400
27873,2,41,Ponferradina,Hercules,4,1,10/06/2007,1181426400
27874,2,41,Xerez,Numancia,1,1,10/06/2007,1181426400
27875,2,42,Albacete,Lorca Deportiva,1,0,16/06/2007,1181944800
27876,2,42,Alaves,Ponferradina,1,2,16/06/2007,1181944800
27877,2,42,Castellon,Malaga,0,1,16/06/2007,1181944800
27878,2,42,Numancia,Valladolid,1,2,16/06/2007,1181944800
27879,2,42,Cadiz,Castilla,3,3,16/06/2007,1181944800
27880,2,42,Hercules,Elche,0,2,16/06/2007,1181944800
27881,2,42,Murcia,Tenerife,1,4,16/06/2007,1181944800
27882,2,42,Sporting de Gijon,Xerez,2,1,16/06/2007,1181944800
27883,2,42,Las Palmas,Poli Ejido,0,2,16/06/2007,1181944800
27884,2,42,Salamanca,Ciudad de Murcia,1,0,16/06/2007,1181944800
27885,2,42,Almeria,Vecindario,3,0,17/06/2007,1182031200
27886,1,1,Murcia,Zaragoza,2,1,25/08/2007,1187992800
27887,1,1,Real Madrid,Atletico de Madrid,2,1,25/08/2007,1187992800
27888,1,1,Sevilla,Getafe,4,1,25/08/2007,1187992800
27889,1,1,Atletico de Bilbao,Osasuna,0,0,26/08/2007,1188079200
27890,1,1,Deportivo,Almeria,0,3,26/08/2007,1188079200
27891,1,1,Espanol,Valladolid,0,1,26/08/2007,1188079200
27892,1,1,Recreativo de Huelva,Betis,1,1,26/08/2007,1188079200
27893,1,1,Mallorca,Levante,3,0,26/08/2007,1188079200
27894,1,1,Santander,Barcelona,0,0,26/08/2007,1188079200
27895,1,1,Valencia,Villarreal,0,3,26/08/2007,1188079200
27896,1,2,Levante,Murcia,0,0,01/09/2007,1188597600
27897,1,2,Zaragoza,Santander,1,1,01/09/2007,1188597600
27898,1,2,Atletico de Madrid,Mallorca,1,1,02/09/2007,1188684000
27899,1,2,Barcelona,Atletico de Bilbao,3,1,02/09/2007,1188684000
27900,1,2,Betis,Espanol,2,2,02/09/2007,1188684000
27901,1,2,Getafe,Recreativo de Huelva,1,1,02/09/2007,1188684000
27902,1,2,Almeria,Valencia,1,2,02/09/2007,1188684000
27903,1,2,Valladolid,Deportivo,2,2,02/09/2007,1188684000
27904,1,2,Villarreal,Real Madrid,0,5,02/09/2007,1188684000
27905,1,2,Osasuna,Sevilla,1,1,05/12/2007,1196809200
27906,1,3,Atletico de Bilbao,Zaragoza,1,1,15/09/2007,1189807200
27907,1,3,Real Madrid,Almeria,3,1,15/09/2007,1189807200
27908,1,3,Valencia,Valladolid,2,1,15/09/2007,1189807200
27909,1,3,Deportivo,Betis,1,0,16/09/2007,1189893600
27910,1,3,Espanol,Getafe,1,0,16/09/2007,1189893600
27911,1,3,Mallorca,Villarreal,0,1,16/09/2007,1189893600
27912,1,3,Murcia,Atletico de Madrid,1,1,16/09/2007,1189893600
27913,1,3,Osasuna,Barcelona,0,0,16/09/2007,1189893600
27914,1,3,Santander,Levante,1,0,16/09/2007,1189893600
27915,1,3,Sevilla,Recreativo de Huelva,4,1,16/09/2007,1189893600
27916,1,4,Barcelona,Sevilla,2,1,22/09/2007,1190412000
27917,1,4,Recreativo de Huelva,Espanol,2,1,22/09/2007,1190412000
27918,1,4,Atletico de Madrid,Santander,4,0,23/09/2007,1190498400
27919,1,4,Betis,Valencia,1,2,23/09/2007,1190498400
27920,1,4,Getafe,Deportivo,0,0,23/09/2007,1190498400
27921,1,4,Levante,Atletico de Bilbao,1,2,23/09/2007,1190498400
27922,1,4,Almeria,Mallorca,1,1,23/09/2007,1190498400
27923,1,4,Valladolid,Real Madrid,1,1,23/09/2007,1190498400
27924,1,4,Villarreal,Murcia,2,0,23/09/2007,1190498400
27925,1,4,Zaragoza,Osasuna,2,1,23/09/2007,1190498400
27926,1,5,Sevilla,Espanol,2,3,25/09/2007,1190671200
27927,1,5,Atletico de Bilbao,Atletico de Madrid,0,2,26/09/2007,1190757600
27928,1,5,Barcelona,Zaragoza,4,1,26/09/2007,1190757600
27929,1,5,Deportivo,Recreativo de Huelva,0,2,26/09/2007,1190757600
27930,1,5,Mallorca,Valladolid,4,2,26/09/2007,1190757600
27931,1,5,Murcia,Almeria,0,1,26/09/2007,1190757600
27932,1,5,Osasuna,Levante,4,1,26/09/2007,1190757600
27933,1,5,Santander,Villarreal,0,2,26/09/2007,1190757600
27934,1,5,Valencia,Getafe,2,1,26/09/2007,1190757600
27935,1,5,Real Madrid,Betis,2,0,27/09/2007,1190844000
27936,1,6,Levante,Barcelona,1,4,29/09/2007,1191016800
27937,1,6,Zaragoza,Sevilla,2,0,29/09/2007,1191016800
27938,1,6,Atletico de Madrid,Osasuna,2,0,30/09/2007,1191103200
27939,1,6,Betis,Mallorca,3,0,30/09/2007,1191103200
27940,1,6,Espanol,Deportivo,1,0,30/09/2007,1191103200
27941,1,6,Getafe,Real Madrid,0,1,30/09/2007,1191103200
27942,1,6,Recreativo de Huelva,Valencia,0,1,30/09/2007,1191103200
27943,1,6,Almeria,Santander,0,1,30/09/2007,1191103200
27944,1,6,Valladolid,Murcia,1,4,30/09/2007,1191103200
27945,1,6,Villarreal,Atletico de Bilbao,1,0,30/09/2007,1191103200
27946,1,7,Valencia,Espanol,1,2,06/10/2007,1191621600
27947,1,7,Atletico de Bilbao,Almeria,1,1,07/10/2007,1191708000
27948,1,7,Barcelona,Atletico de Madrid,3,0,07/10/2007,1191708000
27949,1,7,Mallorca,Getafe,4,2,07/10/2007,1191708000
27950,1,7,Murcia,Betis,0,0,07/10/2007,1191708000
27951,1,7,Osasuna,Villarreal,3,2,07/10/2007,1191708000
27952,1,7,Santander,Valladolid,2,0,07/10/2007,1191708000
27953,1,7,Real Madrid,Recreativo de Huelva,2,0,07/10/2007,1191708000
27954,1,7,Sevilla,Deportivo,0,1,07/10/2007,1191708000
27955,1,7,Zaragoza,Levante,3,0,07/10/2007,1191708000
27956,1,8,Deportivo,Valencia,2,4,20/10/2007,1192831200
27957,1,8,Espanol,Real Madrid,2,1,20/10/2007,1192831200
27958,1,8,Levante,Sevilla,0,2,20/10/2007,1192831200
27959,1,8,Villarreal,Barcelona,3,1,20/10/2007,1192831200
27960,1,8,Atletico de Madrid,Zaragoza,4,0,21/10/2007,1192917600
27961,1,8,Betis,Santander,1,1,21/10/2007,1192917600
27962,1,8,Getafe,Murcia,2,0,21/10/2007,1192917600
27963,1,8,Recreativo de Huelva,Mallorca,0,2,21/10/2007,1192917600
27964,1,8,Almeria,Osasuna,2,0,21/10/2007,1192917600
27965,1,8,Valladolid,Atletico de Bilbao,1,2,21/10/2007,1192917600
27966,1,9,Atletico de Bilbao,Betis,0,0,27/10/2007,1193436000
27967,1,9,Mallorca,Espanol,2,2,27/10/2007,1193436000
27968,1,9,Barcelona,Almeria,2,0,28/10/2007,1193522400
27969,1,9,Levante,Atletico de Madrid,0,1,28/10/2007,1193522400
27970,1,9,Murcia,Recreativo de Huelva,1,0,28/10/2007,1193522400
27971,1,9,Osasuna,Valladolid,2,2,28/10/2007,1193522400
27972,1,9,Santander,Getafe,2,0,28/10/2007,1193522400
27973,1,9,Real Madrid,Deportivo,3,1,28/10/2007,1193522400
27974,1,9,Sevilla,Valencia,3,0,28/10/2007,1193522400
27975,1,9,Zaragoza,Villarreal,4,1,28/10/2007,1193522400
27976,1,10,Atletico de Madrid,Sevilla,4,3,31/10/2007,1193785200
27977,1,10,Betis,Osasuna,0,3,31/10/2007,1193785200
27978,1,10,Deportivo,Mallorca,1,1,31/10/2007,1193785200
27979,1,10,Getafe,Atletico de Bilbao,2,0,31/10/2007,1193785200
27980,1,10,Recreativo de Huelva,Santander,0,0,31/10/2007,1193785200
27981,1,10,Almeria,Zaragoza,0,1,31/10/2007,1193785200
27982,1,10,Valencia,Real Madrid,1,5,31/10/2007,1193785200
27983,1,10,Villarreal,Levante,3,0,31/10/2007,1193785200
27984,1,10,Espanol,Murcia,0,0,01/11/2007,1193871600
27985,1,10,Valladolid,Barcelona,1,1,01/11/2007,1193871600
27986,1,11,Mallorca,Valencia,0,2,03/11/2007,1194044400
27987,1,11,Sevilla,Real Madrid,2,0,03/11/2007,1194044400
27988,1,11,Atletico de Bilbao,Recreativo de Huelva,2,0,04/11/2007,1194130800
27989,1,11,Atletico de Madrid,Villarreal,3,4,04/11/2007,1194130800
27990,1,11,Barcelona,Betis,3,0,04/11/2007,1194130800
27991,1,11,Levante,Almeria,3,0,04/11/2007,1194130800
27992,1,11,Murcia,Deportivo,0,2,04/11/2007,1194130800
27993,1,11,Osasuna,Getafe,0,2,04/11/2007,1194130800
27994,1,11,Santander,Espanol,1,1,04/11/2007,1194130800
27995,1,11,Zaragoza,Valladolid,2,3,04/11/2007,1194130800
27996,1,12,Getafe,Barcelona,2,0,10/11/2007,1194649200
27997,1,12,Valencia,Murcia,3,0,10/11/2007,1194649200
27998,1,12,Betis,Zaragoza,2,1,11/11/2007,1194735600
27999,1,12,Deportivo,Santander,0,1,11/11/2007,1194735600
28000,1,12,Espanol,Atletico de Bilbao,2,1,11/11/2007,1194735600
28001,1,12,Recreativo de Huelva,Osasuna,1,0,11/11/2007,1194735600
28002,1,12,Real Madrid,Mallorca,4,3,11/11/2007,1194735600
28003,1,12,Almeria,Atletico de Madrid,0,0,11/11/2007,1194735600
28004,1,12,Valladolid,Levante,1,0,11/11/2007,1194735600
28005,1,12,Villarreal,Sevilla,3,2,11/11/2007,1194735600
28006,1,13,Barcelona,Recreativo de Huelva,3,0,24/11/2007,1195858800
28007,1,13,Murcia,Real Madrid,1,1,24/11/2007,1195858800
28008,1,13,Sevilla,Mallorca,1,2,24/11/2007,1195858800
28009,1,13,Atletico de Bilbao,Deportivo,2,2,25/11/2007,1195945200
28010,1,13,Atletico de Madrid,Valladolid,4,3,25/11/2007,1195945200
28011,1,13,Levante,Betis,4,3,25/11/2007,1195945200
28012,1,13,Osasuna,Espanol,1,2,25/11/2007,1195945200
28013,1,13,Santander,Valencia,1,0,25/11/2007,1195945200
28014,1,13,Villarreal,Almeria,1,1,25/11/2007,1195945200
28015,1,13,Zaragoza,Getafe,1,1,25/11/2007,1195945200
28016,1,14,Espanol,Barcelona,1,1,01/12/2007,1196463600
28017,1,14,Real Madrid,Santander,3,1,01/12/2007,1196463600
28018,1,14,Almeria,Sevilla,1,0,01/12/2007,1196463600
28019,1,14,Betis,Atletico de Madrid,0,2,02/12/2007,1196550000
28020,1,14,Deportivo,Osasuna,1,2,02/12/2007,1196550000
28021,1,14,Getafe,Levante,2,1,02/12/2007,1196550000
28022,1,14,Recreativo de Huelva,Zaragoza,2,1,02/12/2007,1196550000
28023,1,14,Mallorca,Murcia,1,1,02/12/2007,1196550000
28024,1,14,Valencia,Atletico de Bilbao,0,3,02/12/2007,1196550000
28025,1,14,Valladolid,Villarreal,2,0,02/12/2007,1196550000
28026,1,15,Atletico de Bilbao,Real Madrid,0,1,08/12/2007,1197068400
28027,1,15,Osasuna,Valencia,0,0,08/12/2007,1197068400
28028,1,15,Atletico de Madrid,Getafe,1,0,09/12/2007,1197154800
28029,1,15,Barcelona,Deportivo,2,1,09/12/2007,1197154800
28030,1,15,Levante,Recreativo de Huelva,0,2,09/12/2007,1197154800
28031,1,15,Santander,Mallorca,3,1,09/12/2007,1197154800
28032,1,15,Sevilla,Murcia,3,1,09/12/2007,1197154800
28033,1,15,Almeria,Valladolid,1,0,09/12/2007,1197154800
28034,1,15,Villarreal,Betis,0,1,09/12/2007,1197154800
28035,1,15,Zaragoza,Espanol,3,3,09/12/2007,1197154800
28036,1,16,Espanol,Levante,1,0,15/12/2007,1197673200
28037,1,16,Valencia,Barcelona,0,3,15/12/2007,1197673200
28038,1,16,Betis,Almeria,3,1,16/12/2007,1197759600
28039,1,16,Deportivo,Zaragoza,1,1,16/12/2007,1197759600
28040,1,16,Getafe,Villarreal,1,3,16/12/2007,1197759600
28041,1,16,Recreativo de Huelva,Atletico de Madrid,0,0,16/12/2007,1197759600
28042,1,16,Mallorca,Atletico de Bilbao,0,0,16/12/2007,1197759600
28043,1,16,Murcia,Santander,2,1,16/12/2007,1197759600
28044,1,16,Real Madrid,Osasuna,2,0,16/12/2007,1197759600
28045,1,16,Valladolid,Sevilla,0,0,16/12/2007,1197759600
28046,1,17,Sevilla,Santander,4,1,22/12/2007,1198278000
28047,1,17,Almeria,Getafe,0,2,22/12/2007,1198278000
28048,1,17,Zaragoza,Valencia,2,2,22/12/2007,1198278000
28049,1,17,Atletico de Bilbao,Murcia,1,1,23/12/2007,1198364400
28050,1,17,Atletico de Madrid,Espanol,1,2,23/12/2007,1198364400
28051,1,17,Barcelona,Real Madrid,0,1,23/12/2007,1198364400
28052,1,17,Levante,Deportivo,0,1,23/12/2007,1198364400
28053,1,17,Osasuna,Mallorca,3,1,23/12/2007,1198364400
28054,1,17,Valladolid,Betis,0,0,23/12/2007,1198364400
28055,1,17,Villarreal,Recreativo de Huelva,1,1,23/12/2007,1198364400
28056,1,18,Espanol,Villarreal,3,0,05/01/2008,1199487600
28057,1,18,Mallorca,Barcelona,0,2,05/01/2008,1199487600
28058,1,18,Deportivo,Atletico de Madrid,0,3,06/01/2008,1199574000
28059,1,18,Getafe,Valladolid,0,3,06/01/2008,1199574000
28060,1,18,Recreativo de Huelva,Almeria,1,1,06/01/2008,1199574000
28061,1,18,Murcia,Osasuna,2,0,06/01/2008,1199574000
28062,1,18,Santander,Atletico de Bilbao,1,0,06/01/2008,1199574000
28063,1,18,Real Madrid,Zaragoza,2,0,06/01/2008,1199574000
28064,1,18,Sevilla,Betis,3,0,06/01/2008,1199574000
28065,1,18,Valencia,Levante,0,0,06/01/2008,1199574000
28066,1,19,Atletico de Bilbao,Sevilla,2,0,12/01/2008,1200092400
28067,1,19,Barcelona,Murcia,4,0,12/01/2008,1200092400
28068,1,19,Atletico de Madrid,Valencia,1,0,13/01/2008,1200178800
28069,1,19,Betis,Getafe,3,2,13/01/2008,1200178800
28070,1,19,Levante,Real Madrid,0,2,13/01/2008,1200178800
28071,1,19,Osasuna,Santander,0,2,13/01/2008,1200178800
28072,1,19,Almeria,Espanol,1,0,13/01/2008,1200178800
28073,1,19,Valladolid,Recreativo de Huelva,3,1,13/01/2008,1200178800
28074,1,19,Villarreal,Deportivo,4,3,13/01/2008,1200178800
28075,1,19,Zaragoza,Mallorca,2,2,13/01/2008,1200178800
28076,1,20,Getafe,Sevilla,3,2,19/01/2008,1200697200
28077,1,20,Villarreal,Valencia,3,0,19/01/2008,1200697200
28078,1,20,Atletico de Madrid,Real Madrid,0,2,20/01/2008,1200783600
28079,1,20,Barcelona,Santander,1,0,20/01/2008,1200783600
28080,1,20,Betis,Recreativo de Huelva,1,1,20/01/2008,1200783600
28081,1,20,Levante,Mallorca,2,2,20/01/2008,1200783600
28082,1,20,Osasuna,Atletico de Bilbao,2,0,20/01/2008,1200783600
28083,1,20,Almeria,Deportivo,1,0,20/01/2008,1200783600
28084,1,20,Valladolid,Espanol,2,1,20/01/2008,1200783600
28085,1,20,Zaragoza,Murcia,3,1,20/01/2008,1200783600
28086,1,21,Sevilla,Osasuna,2,1,26/01/2008,1201302000
28087,1,21,Atletico de Bilbao,Barcelona,1,1,27/01/2008,1201388400
28088,1,21,Deportivo,Valladolid,3,1,27/01/2008,1201388400
28089,1,21,Espanol,Betis,1,2,27/01/2008,1201388400
28090,1,21,Recreativo de Huelva,Getafe,1,3,27/01/2008,1201388400
28091,1,21,Mallorca,Atletico de Madrid,1,0,27/01/2008,1201388400
28092,1,21,Murcia,Levante,2,3,27/01/2008,1201388400
28093,1,21,Santander,Zaragoza,2,2,27/01/2008,1201388400
28094,1,21,Real Madrid,Villarreal,3,2,27/01/2008,1201388400
28095,1,21,Valencia,Almeria,0,1,27/01/2008,1201388400
28096,1,22,Betis,Deportivo,0,1,02/02/2008,1201906800
28097,1,22,Almeria,Real Madrid,2,0,02/02/2008,1201906800
28098,1,22,Atletico de Madrid,Murcia,1,1,03/02/2008,1201993200
28099,1,22,Barcelona,Osasuna,1,0,03/02/2008,1201993200
28100,1,22,Getafe,Espanol,0,1,03/02/2008,1201993200
28101,1,22,Recreativo de Huelva,Sevilla,1,2,03/02/2008,1201993200
28102,1,22,Levante,Santander,1,1,03/02/2008,1201993200
28103,1,22,Valladolid,Valencia,0,2,03/02/2008,1201993200
28104,1,22,Villarreal,Mallorca,1,1,03/02/2008,1201993200
28105,1,22,Zaragoza,Atletico de Bilbao,1,0,03/02/2008,1201993200
28106,1,23,Deportivo,Getafe,1,1,09/02/2008,1202511600
28107,1,23,Murcia,Villarreal,0,1,09/02/2008,1202511600
28108,1,23,Sevilla,Barcelona,1,1,09/02/2008,1202511600
28109,1,23,Atletico de Bilbao,Levante,1,0,10/02/2008,1202598000
28110,1,23,Espanol,Recreativo de Huelva,1,2,10/02/2008,1202598000
28111,1,23,Mallorca,Almeria,0,0,10/02/2008,1202598000
28112,1,23,Osasuna,Zaragoza,1,0,10/02/2008,1202598000
28113,1,23,Santander,Atletico de Madrid,0,2,10/02/2008,1202598000
28114,1,23,Real Madrid,Valladolid,7,0,10/02/2008,1202598000
28115,1,23,Valencia,Betis,3,1,10/02/2008,1202598000
28116,1,24,Betis,Real Madrid,2,1,16/02/2008,1203116400
28117,1,24,Espanol,Sevilla,2,4,16/02/2008,1203116400
28118,1,24,Zaragoza,Barcelona,1,2,16/02/2008,1203116400
28119,1,24,Atletico de Madrid,Atletico de Bilbao,1,2,17/02/2008,1203202800
28120,1,24,Getafe,Valencia,0,0,17/02/2008,1203202800
28121,1,24,Recreativo de Huelva,Deportivo,3,2,17/02/2008,1203202800
28122,1,24,Levante,Osasuna,2,1,17/02/2008,1203202800
28123,1,24,Almeria,Murcia,1,0,17/02/2008,1203202800
28124,1,24,Valladolid,Mallorca,1,1,17/02/2008,1203202800
28125,1,24,Villarreal,Santander,0,0,17/02/2008,1203202800
28126,1,25,Sevilla,Zaragoza,5,0,23/02/2008,1203721200
28127,1,25,Valencia,Recreativo de Huelva,1,1,23/02/2008,1203721200
28128,1,25,Atletico de Bilbao,Villarreal,1,2,24/02/2008,1203807600
28129,1,25,Barcelona,Levante,5,1,24/02/2008,1203807600
28130,1,25,Deportivo,Espanol,2,0,24/02/2008,1203807600
28131,1,25,Mallorca,Betis,1,1,24/02/2008,1203807600
28132,1,25,Murcia,Valladolid,0,1,24/02/2008,1203807600
28133,1,25,Osasuna,Atletico de Madrid,3,1,24/02/2008,1203807600
28134,1,25,Santander,Almeria,1,0,24/02/2008,1203807600
28135,1,25,Real Madrid,Getafe,0,1,24/02/2008,1203807600
28136,1,26,Atletico de Madrid,Barcelona,4,2,01/03/2008,1204326000
28137,1,26,Deportivo,Sevilla,2,1,01/03/2008,1204326000
28138,1,26,Espanol,Valencia,2,0,01/03/2008,1204326000
28139,1,26,Recreativo de Huelva,Real Madrid,2,3,01/03/2008,1204326000
28140,1,26,Betis,Murcia,4,0,02/03/2008,1204412400
28141,1,26,Getafe,Mallorca,3,3,02/03/2008,1204412400
28142,1,26,Levante,Zaragoza,2,1,02/03/2008,1204412400
28143,1,26,Almeria,Atletico de Bilbao,1,1,02/03/2008,1204412400
28144,1,26,Valladolid,Santander,0,1,02/03/2008,1204412400
28145,1,26,Villarreal,Osasuna,0,0,02/03/2008,1204412400
28146,1,27,Real Madrid,Espanol,2,1,08/03/2008,1204930800
28147,1,27,Zaragoza,Atletico de Madrid,2,1,08/03/2008,1204930800
28148,1,27,Atletico de Bilbao,Valladolid,2,0,09/03/2008,1205017200
28149,1,27,Barcelona,Villarreal,1,2,09/03/2008,1205017200
28150,1,27,Mallorca,Recreativo de Huelva,7,1,09/03/2008,1205017200
28151,1,27,Murcia,Getafe,0,3,09/03/2008,1205017200
28152,1,27,Osasuna,Almeria,2,1,09/03/2008,1205017200
28153,1,27,Santander,Betis,3,0,09/03/2008,1205017200
28154,1,27,Sevilla,Levante,2,1,09/03/2008,1205017200
28155,1,27,Valencia,Deportivo,2,2,09/03/2008,1205017200
28156,1,28,Betis,Atletico de Bilbao,1,2,15/03/2008,1205535600
28157,1,28,Deportivo,Real Madrid,1,0,15/03/2008,1205535600
28158,1,28,Recreativo de Huelva,Murcia,4,2,15/03/2008,1205535600
28159,1,28,Valencia,Sevilla,1,2,15/03/2008,1205535600
28160,1,28,Atletico de Madrid,Levante,3,0,16/03/2008,1205622000
28161,1,28,Espanol,Mallorca,2,1,16/03/2008,1205622000
28162,1,28,Getafe,Santander,2,1,16/03/2008,1205622000
28163,1,28,Almeria,Barcelona,2,2,16/03/2008,1205622000
28164,1,28,Valladolid,Osasuna,0,0,16/03/2008,1205622000
28165,1,28,Villarreal,Zaragoza,2,0,16/03/2008,1205622000
28166,1,29,Mallorca,Deportivo,1,0,22/03/2008,1206140400
28167,1,29,Sevilla,Atletico de Madrid,1,2,22/03/2008,1206140400
28168,1,29,Atletico de Bilbao,Getafe,1,0,23/03/2008,1206226800
28169,1,29,Barcelona,Valladolid,4,1,23/03/2008,1206226800
28170,1,29,Levante,Villarreal,1,2,23/03/2008,1206226800
28171,1,29,Murcia,Espanol,4,0,23/03/2008,1206226800
28172,1,29,Osasuna,Betis,0,1,23/03/2008,1206226800
28173,1,29,Santander,Recreativo de Huelva,2,0,23/03/2008,1206226800
28174,1,29,Real Madrid,Valencia,2,3,23/03/2008,1206226800
28175,1,29,Zaragoza,Almeria,1,1,23/03/2008,1206226800
28176,1,30,Betis,Barcelona,3,2,29/03/2008,1206745200
28177,1,30,Villarreal,Atletico de Madrid,3,0,29/03/2008,1206745200
28178,1,30,Deportivo,Murcia,3,1,30/03/2008,1206831600
